Date,GLD,IWM,QQQ,SPY,TLT,GLD_vol,IWM_vol,QQQ_vol,SPY_vol,TLT_vol,avg_corr
2012-01-19,-0.0023515152751236723,0.006176314025822416,0.006219538579577355,0.005276564191680988,-0.013753443276832589,0.006740177678894665,0.00711942715916986,0.005335453359297943,0.004804000494564089,0.008806671783861261,0.22025833722262295
2012-01-20,0.005272336540625755,0.000639350586498999,-0.001503453255428444,0.0037272831869152867,-0.01132521876664827,0.006655898543142164,0.007228834102741809,0.005500350999678945,0.0048095420021324765,0.009543323158205013,0.2392542591379955
2012-01-23,0.006725466086455523,-0.0012780018042378716,0.00033470777829491816,-0.0025768970755037923,-0.006325924785312131,0.0063535855329607885,0.007106677475763259,0.0056033787943371325,0.004809487516984123,0.009180020252747511,0.25668336911006473
2012-01-24,-0.007048352105060052,0.0057578372329303296,-0.001839593095825709,-0.001139481387224972,0.0018071129978132205,0.006765405216916659,0.007116816566855094,0.0054278341121557026,0.004987538119084954,0.00926273316295459,0.251429759325979
2012-01-25,0.02722056546902296,0.008524474806992366,0.01256689737848582,0.008367384027298641,-0.002404601203124246,0.009735940997930863,0.006373125360723291,0.006054192565810694,0.004947682548252191,0.009265214147583887,0.25077501871763075
2012-01-26,0.005107595919167762,-0.0011356686834396168,-0.0034750149628589577,-0.0051297845784363805,0.013256188475015973,0.00971967783350856,0.006567356357926703,0.0064945451448209495,0.005507768954591401,0.009308155408989075,0.20360166855291478
2012-01-27,0.010163190678665446,0.006820015377269284,0.002988787224517342,-0.0004551400174050979,0.0031431591849699902,0.009869878811563189,0.006653590576757018,0.006494306038022945,0.005562432651420586,0.009438132134847302,0.20153038879093338
2012-01-30,-0.0055631321217690655,-0.007777089786141889,0.0008277922171002761,-0.0034135159746503385,0.011772181182696517,0.00968231446478291,0.0070565085897130436,0.006102921119408787,0.0053413688634175996,0.009694788068383758,0.1844247417757948
2012-01-31,0.0076176801082890044,-0.00101148479240587,0.001323485967503757,-0.0003806198513640613,0.011551149024908947,0.009677881790775887,0.007097156022454426,0.005848935822712381,0.005341040878961437,0.010374756967072017,0.18644554419886852
2012-02-01,0.001476581439991298,0.02151328086445492,0.008095068355369106,0.008757515728611276,-0.011455183904234723,0.0097373209471326,0.00797211982045227,0.005012446617227752,0.004918365535130494,0.010295245265263575,0.15637558770599586
2012-02-02,0.00878748239335847,0.0056987166254764965,0.003113987733609047,0.0015848285821438157,-0.0004191175167868044,0.00945342223232599,0.007957872224342926,0.004853789475453358,0.004721612745361891,0.009171976237665113,0.17449652011678216
2012-02-03,-0.019935712372232683,0.021803512666560776,0.013723352329140459,0.01401898418024139,-0.021489563733774086,0.012524105191363662,0.00966290912234396,0.005836688085798553,0.006266860585003329,0.01105466585633383,0.009646939446186331
2012-02-06,-0.0027440152442257393,-0.0032546376033277813,-0.0008059184554216614,-0.0006691758105250578,0.009951010063654397,0.012607080099050693,0.009844377507684306,0.005921718958720459,0.006141067309420931,0.01122596268197616,-0.005350390309959508
2012-02-07,0.015073599610379684,-0.0006047075441246719,0.002096550571517808,0.002528547391320801,-0.012401255987040338,0.012684506010505869,0.010043383852933921,0.005640273967183836,0.006031044335717074,0.012060897287526602,-0.008828622994730372
2012-02-08,-0.0070712844420862675,0.0021783089361693264,0.00531134197926475,0.002968062099746538,0.0007743712714405326,0.010345489558254168,0.010000390379992119,0.004830896295384931,0.005681009283539178,0.012027920918996312,-0.10350128560408485
2012-02-09,-0.002848639332576064,-0.004950906704618285,0.007205106220562474,0.0012571369537965893,-0.007476866936625304,0.010325295741920945,0.010304185680181023,0.004314762327855492,0.0051245229915686304,0.011346302898576828,-0.09693400242405457
2012-02-10,-0.005237500657275795,-0.013714101341032903,-0.006994529060169619,-0.007387289157003596,0.012988113631115406,0.009861219362585378,0.011647424379763328,0.0056292015054188365,0.00598354987921272,0.012199130994820347,-0.05101988051597224
2012-02-13,0.0022136838491002564,0.012919749411958614,0.009284660853320581,0.0074422673378118365,0.0012820175372629805,0.00977151513653099,0.011557917027015936,0.005833121944976597,0.00589114287832249,0.011442637148609462,-0.02409289664710833
2012-02-14,-0.0023282156434702994,-0.0044945863333307745,0.002537271983531042,-0.0012555585447522333,0.005292840728088777,0.009378075189101526,0.011778045915828077,0.005778168580556323,0.005953297494031889,0.010791854340724842,-0.02653048940693058
2012-02-15,0.0059239200699465755,-0.008297666790235803,-0.006960451648167387,-0.004659979754691901,-0.001782790052423766,0.00962455809357356,0.010471268943095635,0.006598993364783159,0.006004386887218208,0.010302006180704669,-0.028161366401830333
2012-02-16,-0.0006543371004235077,0.018826160068463604,0.013700864269217128,0.011072908396552616,-0.007997028678028317,0.009021954174468425,0.011890332166150864,0.007441323891901274,0.006712625581524352,0.010504430301748847,-0.018386221162032833
2012-02-17,-0.0038690112885975125,-0.00012052167205367503,-0.003143559065035495,0.0026457781980402384,-0.00025746541239823895,0.006505260705271445,0.00965213772494133,0.006858533583790356,0.005381572666412546,0.007992002645931789,0.07471833582290446
2012-02-21,0.021930074903464325,-0.006764260216304607,0.0028379418002124623,0.00043995411682673513,-0.011064996477569866,0.009433932537292767,0.009839504960889409,0.0067760231379203634,0.005345629712289884,0.007857486289517912,0.06005674701028656
2012-02-22,0.01122674611729324,-0.007904332101066225,-0.0045588946408938735,-0.0032239122454140734,0.012576621572895741,0.008920236974591142,0.010114865539315057,0.007146336275349621,0.005529615194122499,0.008170241444883129,0.039594674627575856
2012-02-23,0.00046259876214471696,0.014954219347884656,0.006632890017072679,0.004410684217377003,0.0,0.008377296025544913,0.011327651300283624,0.0072277348656119905,0.005606973137850235,0.008170321243754724,0.04486548874072468
2012-02-24,-0.004565995407547319,-0.001932126952904123,0.003451522697044407,0.0021956577556787593,0.006510484744260303,0.008519664178553757,0.011219415381851202,0.00702513403220623,0.005618218888617155,0.007872211131744404,0.03809156826376584
2012-02-27,-0.003077273369589517,-0.0016942459246584995,0.001407077828883052,0.001679730287210024,0.008851309328317791,0.008326586936835488,0.010137257271526328,0.006341762328137165,0.0047484071840918655,0.007304541965937789,0.0277333201443331
2012-02-28,0.010425210114951122,-0.0026663628534311368,0.010148114038228906,0.0029164207439655865,-0.0032906062001889502,0.008668315895838155,0.009363439323491117,0.006449085384313934,0.004381478727374141,0.007450319282168466,0.002458861336781093
2012-02-29,-0.053029061708074865,-0.014948838919320973,-0.004481958898305938,-0.003925350790790927,-0.006093231600138305,0.019959876467039128,0.010441409765501676,0.006828157866481942,0.0046494573141277785,0.007570712748690133,0.26508296691213895
2012-03-01,0.014121415904973178,0.005181538416804354,0.00791782363471083,0.005181308848058341,-0.009414648938642967,0.020461716412045437,0.010271163390575221,0.006281225344773763,0.0042600067792191035,0.00810750838116937,0.25793430004754353
2012-03-02,-0.001620576624883352,-0.014975093677671025,-0.0007696939439165718,-0.0030489607213924907,0.009391622992596105,0.0204637425559174,0.008974430796958123,0.005219278004351102,0.0032684373793169766,0.008306627834315825,0.2669156753690146
2012-03-05,-0.004148145103987089,0.0011214565168886637,-0.010328689323660045,-0.004078612196555587,-0.007938468881524163,0.020468584380168006,0.009028476805613382,0.006366078663320628,0.003554748323863492,0.008750418537224528,0.2822164503550738
2012-03-06,-0.0178086148924681,-0.01991495140776145,-0.009812992653761565,-0.014625465095915002,0.012132190116925123,0.019388430595567434,0.010484118617204665,0.0072110195180862206,0.005891747414824233,0.008578155574232417,0.2669686992543779
2012-03-07,0.005716090670033314,0.009397988802570367,0.007707950789010987,0.00697586206447931,-0.006120615184509792,0.018955740593823097,0.011220970815235171,0.007397741779455509,0.0063754465070927566,0.008107435501842897,0.2765688150912521
2012-03-08,0.010083687876597303,0.012958910748197994,0.010771384270997997,0.00994941100328095,-0.010008188739896062,0.01951945938617847,0.010887972862621925,0.007838845927365765,0.007030523252363746,0.008754584329745026,0.25637273761081747
2012-03-09,0.006655409678363311,0.013538768264010237,0.00416946456360523,0.003867114756290979,0.0019873459446642094,0.019828344139930964,0.012053419458283667,0.007860933672655765,0.007099547580132769,0.008458343435672812,0.26097780324938186
2012-03-12,-0.007873527588344698,-0.001960766395668001,0.0004617547049410309,7.29197861113473e-05,-0.00017248227444233155,0.019881150767290936,0.012054928105460258,0.007870163442574107,0.007087780968733883,0.0077350389842012245,0.2424644432262169
2012-03-13,-0.016780784815864758,0.01989193241486098,0.018600714665095275,0.018025801811393682,-0.0175933881050353,0.019585449974481143,0.013747442361773006,0.009229368766433009,0.00904186947267657,0.00919457201231215,0.17008275395558337
2012-03-14,-0.01682067576220847,-0.008186778018226759,0.003471444474325791,-0.0010709436730634847,-0.02519606340647751,0.011834408879749906,0.013021328430651439,0.008905161970664351,0.008883327703833916,0.011512478587216515,0.2054255489657252
2012-03-15,0.00946289676961598,0.008375714217068397,0.0028576761433261044,0.00578940722323007,0.0015316370502409526,0.011164975055652991,0.013154571911883208,0.008750920210155099,0.008908620470241085,0.011597154514359555,0.22626168563428548
2012-03-16,0.001365788541111801,-0.0008424611968600448,-0.0007063976745279588,0.0013849841309236943,0.0019776247408709313,0.011254863007684107,0.011816367391190083,0.008748143777169468,0.008727641700552397,0.010844354295886005,0.25265434581159973
2012-03-19,0.0017978504689784014,0.008434155479189798,0.00706593497076935,0.003919880856080082,-0.01193538238391556,0.011345037925987235,0.011883166227327702,0.00750672654844495,0.008405167208471129,0.01103905632753516,0.24250472748513788
2012-03-20,-0.009035159899535072,-0.008961063686640625,0.0017907542316948355,-0.0029109275581646887,0.003995923552050806,0.010315284172175926,0.009725363988839726,0.005745826244420667,0.006113117601423297,0.009843290983880038,0.2332961991032536
2012-03-21,0.0004996054993768873,-0.00024127334616497187,0.00014927749245563504,-0.001637852970226783,0.01130835405102193,0.010035515268084763,0.009747839165824326,0.0059345738168771695,0.006343714205208916,0.011286899220074186,0.19640134511310642
2012-03-22,-0.0039947529044891406,-0.00964660243664961,-0.0020856047764228336,-0.007202717925338331,0.0032202795260343198,0.009084366998958072,0.010130513044869154,0.005905003032857946,0.006781642876370814,0.011333045482707766,0.16319748270716242
2012-03-23,0.012282956477502438,0.009782935582354213,-0.0005973065470454841,0.003232227000850907,0.009452448891039245,0.009917563449276058,0.009718068073709977,0.006042699380792337,0.006765420713271939,0.011934387657186088,0.1565076864073319
2012-03-26,0.0177675672560913,0.020803484974742936,0.017478305256474203,0.014034840912939828,-0.0051240255914393185,0.011654182215092585,0.011310276008500644,0.007449227382572352,0.007707699504643123,0.01193713358839123,0.26291070324782706
2012-03-27,-0.007055890793102537,-0.006991082349297684,0.0014681451852223137,-0.0031069651128075026,0.007192151119149726,0.010476600922214398,0.010242123576931944,0.0056842170028289915,0.0059311325314767,0.01107459699643931,0.4321712105865526
2012-03-28,-0.010597959618425579,-0.005846239531013042,-0.003957998173066857,-0.004958419844889539,-0.0014107289101348286,0.00946066934564123,0.010026926136801222,0.0060990935189019595,0.006220026138152714,0.006923477744280015,0.35549596838215797
2012-03-29,-0.0014240340248994343,-0.0028804425769728415,-0.003826904753428839,-0.0017082605019259622,0.0075038439401931,0.009026929975755887,0.009796812512481538,0.006395908231983376,0.006007316295916924,0.007131061357335694,0.3489288919068752
2012-03-30,0.0052083106662228484,-0.0032497760794033548,-0.0019211522114672697,0.0041357869104061695,-0.01691052223945899,0.009164664092113679,0.009859053180219285,0.006457461872169843,0.00613409959374352,0.009445440184454682,0.36537315593097885
2012-04-02,0.005058027072021742,0.012317328645408576,0.01036234205299924,0.007314712945481361,0.005540301382302992,0.009271554452747329,0.010289946154392849,0.006842617242253466,0.006438195349393133,0.008400799992112164,0.42261366301036746
2012-04-03,-0.01871856515317416,-0.006680398456936243,-0.00029256105606989546,-0.004089459192983647,-0.01732963635461815,0.010800695176339267,0.010079866472368942,0.006877464596689445,0.006522267989846923,0.010433228478914081,0.5081242900678544
2012-04-04,-0.01676147780356274,-0.015971974923005172,-0.013630358793132125,-0.009910249799142568,0.01374642446488461,0.01200663326500658,0.011391586570552382,0.008424218813926385,0.00731434596431167,0.01074183208623505,0.4544187807355359
2012-04-05,0.006996951833534437,-0.004393318491061282,0.006240844909674026,-0.0005005832279936229,0.007225536091704621,0.012285670313052797,0.011056346638942532,0.008572448550629757,0.0068993063217776636,0.01092401005646396,0.4572030993504729
2012-04-09,0.006695708261895694,-0.016426143274084426,-0.007531186092188502,-0.011231235722417576,0.023382502722693932,0.011743480828409661,0.011495441819843058,0.008997770988159095,0.007717455641456131,0.012842862435482646,0.3601828554865516
2012-04-10,0.010855311785985977,-0.02355416740202787,-0.016069021054832322,-0.01678484713850037,0.01133618576986195,0.010650084856489026,0.009743714836571868,0.008153185856385326,0.0071805252658042615,0.012828825527484428,0.19932959370512476
2012-04-11,-0.00018621215493686005,0.014167023351932428,0.00483870318129509,0.008094374552035877,-0.011980428763480488,0.010506479802318775,0.011894407698353109,0.008419864959553595,0.00815713472687365,0.013706012148985777,0.1764988842142175
2012-04-12,0.010119758799926215,0.014347044039990875,0.011437406098157021,0.013065466913208423,-0.004156686798441167,0.010509197951031444,0.013400983831270693,0.009480359533340973,0.009541273588236606,0.013811495350280461,0.20919262404535527
2012-04-13,-0.011370564716820963,-0.013151074640951332,-0.015176414844760289,-0.011888356375134301,0.016176451551740856,0.011190081790170314,0.013759777364656696,0.010478038486084768,0.010130962537983344,0.014463838506333891,0.20724373333101376
2012-04-16,-0.0024246153239028123,0.0016343198868484787,-0.011180081412228704,-0.0006563116220188459,-0.0014550273470956832,0.011038706891944094,0.013885707423572362,0.01085548412146572,0.009909978334208938,0.012873465079827845,0.20030615479268726
2012-04-17,-0.0013087791666472892,0.014434670857387477,0.020321027883628995,0.014812086838331018,-0.0006003440346533662,0.010833877202622794,0.014171490281901906,0.012551966743410463,0.01097475200413589,0.012951222500346408,0.16869376799111918
2012-04-18,-0.005865849868369688,-0.00754831610468687,-0.002545432322725527,-0.0033792020838424586,0.0029161395639671905,0.009221065670841315,0.01419536591129877,0.012536046210069715,0.010961362210469592,0.010695998496598292,0.0988994231383715
2012-04-19,0.0007532177454423472,-0.005734588051465539,-0.011259853016320487,-0.006420895424655515,0.0009402705025436386,0.007192433929022318,0.013562742343150195,0.012319143755642385,0.010728914777048354,0.010382151347334386,0.07964776709670243
2012-04-20,0.0006899618353195525,0.00576766322407507,-0.0027331003361111827,0.00167005973461265,0.00017147767190550667,0.006921099809279056,0.013793981738502503,0.011966462722247783,0.010773000286763564,0.010406827258866222,0.07044409215510095
2012-04-23,-0.0029458817957397354,-0.013838277934719923,-0.009134909713101713,-0.008408918611815364,0.007260469749569509,0.0066750757074809704,0.013506333940804815,0.012044579596794572,0.010517022482170126,0.007980070127493659,0.06885492811755516
2012-04-24,0.0014458773932806146,0.00758563572194193,-0.00537810930298388,0.0038016307002308736,-0.007038294088876129,0.005509993940176396,0.011212542522617889,0.01121647829568216,0.008984912329248118,0.007718190062460758,0.1824927812633263
2012-04-25,0.0020087386020055664,0.015557742966519239,0.02657165055703503,0.013691538103329792,-0.005124529228799801,0.005593931532983304,0.011390650316430656,0.01436874609754234,0.009622875961060151,0.006758539099740282,0.17205623802264763
2012-04-26,0.008833502726736775,0.009883956939112037,0.005868849025230993,0.0069686105296464795,0.006008676913901834,0.005320770415455329,0.010926999757794728,0.013982938309761168,0.008990091068796885,0.006675934092968997,0.2107062274910579
2012-04-27,0.0021735459614287134,0.007829731466731271,0.005984487110115344,0.001641401763332384,0.0008535623246181956,0.003936627928325559,0.009762167097177045,0.01308128224257368,0.007766574265477585,0.004418321620974574,0.25565998704790893
2012-04-30,0.003098277264045768,-0.011046182716168196,-0.007138177738121199,-0.003704145247141244,0.0002565034686285994,0.003893479033345104,0.010807314030497991,0.012697572566933461,0.007956108925779835,0.004371673513056199,0.21804840659220162
2012-05-01,-0.003459337420944286,0.0009819879505110762,0.001647700458532464,0.006220238396484445,-0.0051865899038923136,0.004083091796982997,0.0099290891385473,0.010968277319957401,0.006807927652983133,0.004733070335815998,0.2425027275028689
2012-05-02,-0.004525235266453653,0.002697733233336441,0.0028413113357195208,-0.002984512531686856,0.00704234002756654,0.003860477299642271,0.009473592652510934,0.010951363839453264,0.006779462824091415,0.005165407132696945,0.22031660120319155
2012-05-03,-0.010087771057537998,-0.01406396418955369,-0.010587702462736104,-0.0076252481667843375,-0.00025550644795291344,0.005175538485707631,0.010533047372180717,0.010871389657811622,0.00693963153459975,0.005168395613043789,0.300713156234193
2012-05-04,0.0031452475068289854,-0.018978117146833395,-0.02486817257335594,-0.016157984227175737,0.007847934064724393,0.0052836107548063895,0.012112326859623589,0.013584318529689126,0.008819930445240766,0.0056760292643268685,0.21630174824624754
2012-05-07,-0.0024455972073937904,0.0026556222487881254,0.0009275665474219874,0.0007296027614487333,0.0001689312198571713,0.005255239740594131,0.011318105106541996,0.013319389972955115,0.008390316353783924,0.00525763829403261,0.22704006211447408
2012-05-08,-0.019361338921316418,-0.0006306383775569468,-0.0037060318341420873,-0.004011587048850296,0.005332353919503374,0.008019517752961926,0.011025735308962555,0.013260499851854537,0.008387463287271489,0.004726564414679514,0.1963320899316059
2012-05-09,-0.00980768448267233,-0.005678516345450801,-0.003099670444455249,-0.005931688120560552,0.0006735896871019609,0.008221083943578459,0.009530613650931639,0.00933032580552677,0.006846178098475365,0.00411294049135784,0.25648780033087326
2012-05-10,0.0019421444253708842,0.0038073750100162673,-0.002021377646508671,0.0020627509189152793,-0.0029442938176902356,0.007337588955758054,0.008810238725381793,0.008795260609727688,0.006242602018461009,0.004183525097871855,0.0983955379551046
2012-05-11,-0.007818095757993637,-0.0025282358343955424,-0.00015580038196527646,-0.0030145064165464364,0.008268311921857618,0.007089798445951273,0.007928639627359667,0.00821585468473504,0.006029952684253458,0.004704694655251087,0.07554241598892619
2012-05-14,-0.014521983348483536,-0.013307869796302607,-0.009348609415517628,-0.011060868779275812,0.013974821895526013,0.007061825336552665,0.0081716810275243,0.008320322292754303,0.00649626871019904,0.0059389721965360555,0.08534794676039824
2012-05-15,-0.010506815031071648,-0.0017984165446305322,-0.0033029954591160537,-0.005741926256753183,0.004044058550593865,0.007054806929527295,0.008009964763176537,0.008033955575646158,0.005373200526255141,0.005097988510426559,0.10215914940405599
2012-05-16,-0.0018698996195085638,-0.007206508592502825,-0.006785495830643473,-0.003824507537385169,0.0028764145048538747,0.007222945915092357,0.007583229247850259,0.007505103567354016,0.005338153549079211,0.005029207304141073,0.061112342716260606
2012-05-17,0.022347090779173184,-0.022683230496391427,-0.021131206666583857,-0.014831072695682623,0.01770328506081187,0.011665205707025091,0.008989723668152854,0.008803484213470264,0.006095844708722273,0.006369225279514263,-0.06406484596544305
2012-05-18,0.011452879352412237,-0.009416215685249418,-0.012984791680495822,-0.00855869945115395,0.00024144305926809828,0.012488642325481907,0.007983128101299015,0.006734946488226318,0.005106959878464487,0.00654843386295357,-0.08800533195956607
2012-05-21,0.000646980541909592,0.023564079278710626,0.02795583113470257,0.01718825780346278,-0.002092382332392284,0.012543687550160061,0.012090098496180394,0.012688072440606109,0.008698012099568471,0.006770380436373245,0.03311246919060308
